session_key,meeting_key,driver_number,date,position
9540,1239,22,2024-06-28T11:20:49.610000+00:00,15
9540,1239,22,2024-06-28T11:21:35.317000+00:00,16
9540,1239,22,2024-06-28T11:22:18.286000+00:00,3
9540,1239,22,2024-06-28T11:22:50.919000+00:00,4
9540,1239,22,2024-06-28T11:25:02.528000+00:00,5
9540,1239,22,2024-06-28T11:25:07.198000+00:00,6
9540,1239,22,2024-06-28T11:25:18.678000+00:00,7
9540,1239,22,2024-06-28T11:25:24.635000+00:00,8
9540,1239,22,2024-06-28T11:26:45.219000+00:00,9
9545,1239,22,2024-06-28T14:19:26.696000+00:00,9
9545,1239,22,2024-06-28T14:33:02.019000+00:00,10
9545,1239,22,2024-06-28T14:33:04.849000+00:00,2
9545,1239,22,2024-06-28T14:33:24.014000+00:00,3
9545,1239,22,2024-06-28T14:33:29.062000+00:00,4
9545,1239,22,2024-06-28T14:33:37.135000+00:00,5
9545,1239,22,2024-06-28T14:34:04.765000+00:00,6
9545,1239,22,2024-06-28T14:34:16.892000+00:00,7
9545,1239,22,2024-06-28T14:34:26.614000+00:00,8
9545,1239,22,2024-06-28T14:34:37.968000+00:00,2
9545,1239,22,2024-06-28T14:34:53.830000+00:00,3
9545,1239,22,2024-06-28T14:35:05.683000+00:00,4
9545,1239,22,2024-06-28T14:35:16.271000+00:00,5
9545,1239,22,2024-06-28T14:35:33.970000+00:00,6
9545,1239,22,2024-06-28T14:35:45.036000+00:00,2
9545,1239,22,2024-06-28T14:35:53.355000+00:00,1
9545,1239,22,2024-06-28T14:35:59.595000+00:00,2
9545,1239,22,2024-06-28T14:36:12.169000+00:00,3
9545,1239,22,2024-06-28T14:36:22.036000+00:00,4
9545,1239,22,2024-06-28T14:36:30.259000+00:00,5
9545,1239,22,2024-06-28T14:36:43.420000+00:00,6
9545,1239,22,2024-06-28T14:36:57.236000+00:00,7
9545,1239,22,2024-06-28T14:37:19.866000+00:00,8
9545,1239,22,2024-06-28T14:37:26.282000+00:00,9
9545,1239,22,2024-06-28T14:37:41.117000+00:00,10
9545,1239,22,2024-06-28T14:38:07.961000+00:00,11
9545,1239,22,2024-06-28T14:41:41.811000+00:00,12
9545,1239,22,2024-06-28T14:42:11.324000+00:00,13
9545,1239,22,2024-06-28T14:42:22.909000+00:00,14
9545,1239,22,2024-06-28T14:42:51.704000+00:00,15
9545,1239,22,2024-06-28T14:55:23.128000+00:00,11
9545,1239,22,2024-06-28T14:55:38.120000+00:00,12
9545,1239,22,2024-06-28T14:55:49.143000+00:00,13
9545,1239,22,2024-06-28T14:56:00.200000+00:00,14
9545,1239,22,2024-06-28T14:56:07.235000+00:00,15
9545,1239,22,2024-06-28T14:56:58.195000+00:00,11
9545,1239,22,2024-06-28T14:57:13.176000+00:00,12
9545,1239,22,2024-06-28T14:57:19.835000+00:00,13
9545,1239,22,2024-06-28T14:57:26.345000+00:00,14
9545,1239,22,2024-06-28T14:57:39.767000+00:00,15
9545,1239,22,2024-06-28T14:58:04.209000+00:00,11
9545,1239,22,2024-06-28T14:58:19.007000+00:00,12
9545,1239,22,2024-06-28T14:58:25.647000+00:00,13
9545,1239,22,2024-06-28T14:58:45.746000+00:00,14
9549,1239,22,2024-06-29T09:17:44.192000+00:00,14
9549,1239,22,2024-06-29T10:07:22.767000+00:00,13
9541,1239,22,2024-06-29T13:46:51.100000+00:00,9
9541,1239,22,2024-06-29T14:00:11.962000+00:00,10
9541,1239,22,2024-06-29T14:00:21.698000+00:00,11
9541,1239,22,2024-06-29T14:00:34.379000+00:00,12
9541,1239,22,2024-06-29T14:00:43.392000+00:00,13
9541,1239,22,2024-06-29T14:01:14.621000+00:00,14
9541,1239,22,2024-06-29T14:01:27.744000+00:00,7
9541,1239,22,2024-06-29T14:01:38.799000+00:00,8
9541,1239,22,2024-06-29T14:01:51.166000+00:00,9
9541,1239,22,2024-06-29T14:02:05.333000+00:00,10
9541,1239,22,2024-06-29T14:02:24.326000+00:00,11
9541,1239,22,2024-06-29T14:02:49.391000+00:00,12
9541,1239,22,2024-06-29T14:03:15.724000+00:00,10
9541,1239,22,2024-06-29T14:03:30.598000+00:00,11
9541,1239,22,2024-06-29T14:03:55.308000+00:00,12
9541,1239,22,2024-06-29T14:04:21.696000+00:00,4
9541,1239,22,2024-06-29T14:07:31.253000+00:00,5
9541,1239,22,2024-06-29T14:09:03.479000+00:00,6
9541,1239,22,2024-06-29T14:09:11.249000+00:00,7
9541,1239,22,2024-06-29T14:09:18.334000+00:00,8
9541,1239,22,2024-06-29T14:09:35.210000+00:00,9
9541,1239,22,2024-06-29T14:09:54.930000+00:00,10
9541,1239,22,2024-06-29T14:10:05.242000+00:00,11
9541,1239,22,2024-06-29T14:10:26.081000+00:00,12
9541,1239,22,2024-06-29T14:10:43.415000+00:00,13
9541,1239,22,2024-06-29T14:11:03.841000+00:00,14
9541,1239,22,2024-06-29T14:11:09.666000+00:00,8
9541,1239,22,2024-06-29T14:11:20.267000+00:00,9
9541,1239,22,2024-06-29T14:11:35.783000+00:00,15
9541,1239,22,2024-06-29T14:16:48.905000+00:00,16
9541,1239,22,2024-06-29T14:17:15.018000+00:00,17
9541,1239,22,2024-06-29T14:17:51.084000+00:00,8
9541,1239,22,2024-06-29T14:25:04.483000+00:00,9
9541,1239,22,2024-06-29T14:25:15.530000+00:00,10
9541,1239,22,2024-06-29T14:28:41.921000+00:00,6
9541,1239,22,2024-06-29T14:28:46.799000+00:00,7
9541,1239,22,2024-06-29T14:29:10.101000+00:00,8
9541,1239,22,2024-06-29T14:29:31.349000+00:00,9
9541,1239,22,2024-06-29T14:29:55.806000+00:00,10
9541,1239,22,2024-06-29T14:30:10.171000+00:00,6
9541,1239,22,2024-06-29T14:30:21.708000+00:00,7
9541,1239,22,2024-06-29T14:30:48.584000+00:00,8
9541,1239,22,2024-06-29T14:31:09.245000+00:00,9
9541,1239,22,2024-06-29T14:31:15.740000+00:00,2
9541,1239,22,2024-06-29T14:31:27.015000+00:00,3
9541,1239,22,2024-06-29T14:31:35.266000+00:00,4
9541,1239,22,2024-06-29T14:31:43.556000+00:00,5
9541,1239,22,2024-06-29T14:31:53.651000+00:00,6
9541,1239,22,2024-06-29T14:32:14.630000+00:00,7
9541,1239,22,2024-06-29T14:32:30.112000+00:00,8
9541,1239,22,2024-06-29T14:33:00.664000+00:00,9
9541,1239,22,2024-06-29T14:33:42.259000+00:00,10
9541,1239,22,2024-06-29T14:33:53.893000+00:00,11
9541,1239,22,2024-06-29T14:34:03.743000+00:00,12
9541,1239,22,2024-06-29T14:39:29.502000+00:00,13
9541,1239,22,2024-06-29T14:40:00.576000+00:00,14
9550,1239,22,2024-06-30T12:07:38.634000+00:00,14
9550,1239,22,2024-06-30T13:03:25.866000+00:00,15
9550,1239,22,2024-06-30T13:03:26.089000+00:00,14
9550,1239,22,2024-06-30T13:04:21.513000+00:00,15
9550,1239,22,2024-06-30T13:04:22.667000+00:00,14
9550,1239,22,2024-06-30T13:05:34.322000+00:00,13
9550,1239,22,2024-06-30T13:15:06.374000+00:00,11
9550,1239,22,2024-06-30T13:17:30.220000+00:00,10
9550,1239,22,2024-06-30T13:27:09.432000+00:00,9
9550,1239,22,2024-06-30T13:28:25.605000+00:00,8
9550,1239,22,2024-06-30T13:29:38.684000+00:00,9
9550,1239,22,2024-06-30T13:29:40.135000+00:00,10
9550,1239,22,2024-06-30T13:29:43.165000+00:00,11
9550,1239,22,2024-06-30T13:29:44.096000+00:00,12
9550,1239,22,2024-06-30T13:29:46.647000+00:00,13
9550,1239,22,2024-06-30T13:29:47.179000+00:00,14
9550,1239,22,2024-06-30T13:29:48.526000+00:00,15
9550,1239,22,2024-06-30T13:29:50.276000+00:00,16
9550,1239,22,2024-06-30T13:33:27.677000+00:00,15
9550,1239,22,2024-06-30T13:45:21.373000+00:00,14
9550,1239,22,2024-06-30T13:47:45.332000+00:00,13
9550,1239,22,2024-06-30T13:48:56.873000+00:00,12
9550,1239,22,2024-06-30T13:50:08.624000+00:00,11
9550,1239,22,2024-06-30T13:51:20.348000+00:00,10
9550,1239,22,2024-06-30T13:53:44.198000+00:00,9
9550,1239,22,2024-06-30T13:54:55.790000+00:00,8
9550,1239,22,2024-06-30T13:57:22.412000+00:00,9
9550,1239,22,2024-06-30T13:57:23.241000+00:00,10
9550,1239,22,2024-06-30T13:57:25.900000+00:00,11
9550,1239,22,2024-06-30T13:57:29.182000+00:00,12
9550,1239,22,2024-06-30T13:57:30.424000+00:00,13
9550,1239,22,2024-06-30T13:57:32.913000+00:00,14
9550,1239,22,2024-06-30T13:57:37.103000+00:00,15
9550,1239,22,2024-06-30T13:57:40.571000+00:00,16
9550,1239,22,2024-06-30T14:05:57.666000+00:00,15
9550,1239,22,2024-06-30T14:11:52.783000+00:00,16
9550,1239,22,2024-06-30T14:21:43.792000+00:00,15
9550,1239,22,2024-06-30T14:27:56.498000+00:00,14
9540,1239,22,2024-06-28T10:16:53.192000+00:00,11
9540,1239,22,2024-06-28T10:30:10.898000+00:00,12
9540,1239,22,2024-06-28T10:30:14.371000+00:00,13
9540,1239,22,2024-06-28T10:30:24.840000+00:00,14
9540,1239,22,2024-06-28T10:30:31.938000+00:00,15
9540,1239,22,2024-06-28T10:30:39.159000+00:00,16
9540,1239,22,2024-06-28T10:30:58.005000+00:00,17
9540,1239,22,2024-06-28T10:31:16.155000+00:00,12
9540,1239,22,2024-06-28T10:34:06.528000+00:00,13
9540,1239,22,2024-06-28T10:34:12.639000+00:00,11
9540,1239,22,2024-06-28T10:34:13.991000+00:00,12
9540,1239,22,2024-06-28T10:34:19.283000+00:00,13
9540,1239,22,2024-06-28T10:34:22.890000+00:00,14
9540,1239,22,2024-06-28T10:34:29.673000+00:00,15
9540,1239,22,2024-06-28T10:34:56.500000+00:00,16
9540,1239,22,2024-06-28T10:35:21.759000+00:00,9
9540,1239,22,2024-06-28T10:35:52.770000+00:00,10
9540,1239,22,2024-06-28T10:35:58.061000+00:00,11
9540,1239,22,2024-06-28T10:36:05.369000+00:00,12
9540,1239,22,2024-06-28T10:36:25.569000+00:00,13
9540,1239,22,2024-06-28T10:37:07.095000+00:00,14
9540,1239,22,2024-06-28T10:37:15.379000+00:00,15
9540,1239,22,2024-06-28T10:37:40.466000+00:00,16
9540,1239,22,2024-06-28T10:37:53.323000+00:00,17
9540,1239,22,2024-06-28T10:38:21.099000+00:00,18
9540,1239,22,2024-06-28T10:39:13.480000+00:00,19
9540,1239,22,2024-06-28T10:39:57.964000+00:00,14
9540,1239,22,2024-06-28T10:40:04.664000+00:00,15
9540,1239,22,2024-06-28T10:41:28.198000+00:00,16
9540,1239,22,2024-06-28T10:42:03.630000+00:00,17
9540,1239,22,2024-06-28T10:42:17.935000+00:00,18
9540,1239,22,2024-06-28T10:43:36.759000+00:00,19
9540,1239,22,2024-06-28T10:44:34.461000+00:00,14
9540,1239,22,2024-06-28T10:46:50.793000+00:00,15
9540,1239,22,2024-06-28T10:50:44.212000+00:00,13
9540,1239,22,2024-06-28T11:20:46.070000+00:00,14
9540,1239,22,2024-06-28T11:20:49.610000+00:00,15
9540,1239,22,2024-06-28T11:21:35.317000+00:00,16
9540,1239,22,2024-06-28T11:22:18.286000+00:00,3
9540,1239,22,2024-06-28T11:22:50.919000+00:00,4
9540,1239,22,2024-06-28T11:25:02.528000+00:00,5
9540,1239,22,2024-06-28T11:25:07.198000+00:00,6
9540,1239,22,2024-06-28T11:25:18.678000+00:00,7
9540,1239,22,2024-06-28T11:25:24.635000+00:00,8
9540,1239,22,2024-06-28T11:26:45.219000+00:00,9
9545,1239,22,2024-06-28T14:19:26.696000+00:00,9
9545,1239,22,2024-06-28T14:33:02.019000+00:00,10
9545,1239,22,2024-06-28T14:33:04.849000+00:00,2
9545,1239,22,2024-06-28T14:33:24.014000+00:00,3
9545,1239,22,2024-06-28T14:33:29.062000+00:00,4
9545,1239,22,2024-06-28T14:33:37.135000+00:00,5
9545,1239,22,2024-06-28T14:34:04.765000+00:00,6
9545,1239,22,2024-06-28T14:34:16.892000+00:00,7
9545,1239,22,2024-06-28T14:34:26.614000+00:00,8
9545,1239,22,2024-06-28T14:34:37.968000+00:00,2
9545,1239,22,2024-06-28T14:34:53.830000+00:00,3
9545,1239,22,2024-06-28T14:35:05.683000+00:00,4
9545,1239,22,2024-06-28T14:35:16.271000+00:00,5
9545,1239,22,2024-06-28T14:35:33.970000+00:00,6
9545,1239,22,2024-06-28T14:35:45.036000+00:00,2
9545,1239,22,2024-06-28T14:35:53.355000+00:00,1
9545,1239,22,2024-06-28T14:35:59.595000+00:00,2
9545,1239,22,2024-06-28T14:36:12.169000+00:00,3
9545,1239,22,2024-06-28T14:36:22.036000+00:00,4
9545,1239,22,2024-06-28T14:36:30.259000+00:00,5
9545,1239,22,2024-06-28T14:36:43.420000+00:00,6
9545,1239,22,2024-06-28T14:36:57.236000+00:00,7
9545,1239,22,2024-06-28T14:37:19.866000+00:00,8
9545,1239,22,2024-06-28T14:37:26.282000+00:00,9
9545,1239,22,2024-06-28T14:37:41.117000+00:00,10
9545,1239,22,2024-06-28T14:38:07.961000+00:00,11
9545,1239,22,2024-06-28T14:41:41.811000+00:00,12
9545,1239,22,2024-06-28T14:42:11.324000+00:00,13
9545,1239,22,2024-06-28T14:42:22.909000+00:00,14
9545,1239,22,2024-06-28T14:42:51.704000+00:00,15
9545,1239,22,2024-06-28T14:55:23.128000+00:00,11
9545,1239,22,2024-06-28T14:55:38.120000+00:00,12
9545,1239,22,2024-06-28T14:55:49.143000+00:00,13
9545,1239,22,2024-06-28T14:56:00.200000+00:00,14
9545,1239,22,2024-06-28T14:56:07.235000+00:00,15
9545,1239,22,2024-06-28T14:56:58.195000+00:00,11
9545,1239,22,2024-06-28T14:57:13.176000+00:00,12
9545,1239,22,2024-06-28T14:57:19.835000+00:00,13
9545,1239,22,2024-06-28T14:57:26.345000+00:00,14
9545,1239,22,2024-06-28T14:57:39.767000+00:00,15
9545,1239,22,2024-06-28T14:58:04.209000+00:00,11
9545,1239,22,2024-06-28T14:58:19.007000+00:00,12
9545,1239,22,2024-06-28T14:58:25.647000+00:00,13
9545,1239,22,2024-06-28T14:58:45.746000+00:00,14
9549,1239,22,2024-06-29T09:17:44.192000+00:00,14
9549,1239,22,2024-06-29T10:07:22.767000+00:00,13
9541,1239,22,2024-06-29T13:46:51.100000+00:00,9
9541,1239,22,2024-06-29T14:00:11.962000+00:00,10
9541,1239,22,2024-06-29T14:00:21.698000+00:00,11
9541,1239,22,2024-06-29T14:00:34.379000+00:00,12
9541,1239,22,2024-06-29T14:00:43.392000+00:00,13
9541,1239,22,2024-06-29T14:01:14.621000+00:00,14
9541,1239,22,2024-06-29T14:01:27.744000+00:00,7
9541,1239,22,2024-06-29T14:01:38.799000+00:00,8
9541,1239,22,2024-06-29T14:01:51.166000+00:00,9
9541,1239,22,2024-06-29T14:02:05.333000+00:00,10
9541,1239,22,2024-06-29T14:02:24.326000+00:00,11
9541,1239,22,2024-06-29T14:02:49.391000+00:00,12
9541,1239,22,2024-06-29T14:03:15.724000+00:00,10
9541,1239,22,2024-06-29T14:03:30.598000+00:00,11
9541,1239,22,2024-06-29T14:03:55.308000+00:00,12
9541,1239,22,2024-06-29T14:04:21.696000+00:00,4
9541,1239,22,2024-06-29T14:07:31.253000+00:00,5
9541,1239,22,2024-06-29T14:09:03.479000+00:00,6
9541,1239,22,2024-06-29T14:09:11.249000+00:00,7
9541,1239,22,2024-06-29T14:09:18.334000+00:00,8
9541,1239,22,2024-06-29T14:09:35.210000+00:00,9
9541,1239,22,2024-06-29T14:09:54.930000+00:00,10
9541,1239,22,2024-06-29T14:10:05.242000+00:00,11
9541,1239,22,2024-06-29T14:10:26.081000+00:00,12
9541,1239,22,2024-06-29T14:10:43.415000+00:00,13
9541,1239,22,2024-06-29T14:11:03.841000+00:00,14
9541,1239,22,2024-06-29T14:11:09.666000+00:00,8
9541,1239,22,2024-06-29T14:11:20.267000+00:00,9
9541,1239,22,2024-06-29T14:11:35.783000+00:00,15
9541,1239,22,2024-06-29T14:16:48.905000+00:00,16
9541,1239,22,2024-06-29T14:17:15.018000+00:00,17
9541,1239,22,2024-06-29T14:17:51.084000+00:00,8
9541,1239,22,2024-06-29T14:25:04.483000+00:00,9
9541,1239,22,2024-06-29T14:25:15.530000+00:00,10
9541,1239,22,2024-06-29T14:28:41.921000+00:00,6
9541,1239,22,2024-06-29T14:28:46.799000+00:00,7
9541,1239,22,2024-06-29T14:29:10.101000+00:00,8
9541,1239,22,2024-06-29T14:29:31.349000+00:00,9
9541,1239,22,2024-06-29T14:29:55.806000+00:00,10
9541,1239,22,2024-06-29T14:30:10.171000+00:00,6
9541,1239,22,2024-06-29T14:30:21.708000+00:00,7
9541,1239,22,2024-06-29T14:30:48.584000+00:00,8
9541,1239,22,2024-06-29T14:31:09.245000+00:00,9
9541,1239,22,2024-06-29T14:31:15.740000+00:00,2
9541,1239,22,2024-06-29T14:31:27.015000+00:00,3
9541,1239,22,2024-06-29T14:31:35.266000+00:00,4
9541,1239,22,2024-06-29T14:31:43.556000+00:00,5
9541,1239,22,2024-06-29T14:31:53.651000+00:00,6
9541,1239,22,2024-06-29T14:32:14.630000+00:00,7
9541,1239,22,2024-06-29T14:32:30.112000+00:00,8
9541,1239,22,2024-06-29T14:33:00.664000+00:00,9
9541,1239,22,2024-06-29T14:33:42.259000+00:00,10
9541,1239,22,2024-06-29T14:33:53.893000+00:00,11
9541,1239,22,2024-06-29T14:34:03.743000+00:00,12
9541,1239,22,2024-06-29T14:39:29.502000+00:00,13
9541,1239,22,2024-06-29T14:40:00.576000+00:00,14
9550,1239,22,2024-06-30T12:07:38.634000+00:00,14
9550,1239,22,2024-06-30T13:03:25.866000+00:00,15
9550,1239,22,2024-06-30T13:03:26.089000+00:00,14
9550,1239,22,2024-06-30T13:04:21.513000+00:00,15
9550,1239,22,2024-06-30T13:04:22.667000+00:00,14
9550,1239,22,2024-06-30T13:05:34.322000+00:00,13
9550,1239,22,2024-06-30T13:15:06.374000+00:00,11
9550,1239,22,2024-06-30T13:17:30.220000+00:00,10
9550,1239,22,2024-06-30T13:27:09.432000+00:00,9
9550,1239,22,2024-06-30T13:28:25.605000+00:00,8
9550,1239,22,2024-06-30T13:29:38.684000+00:00,9
9550,1239,22,2024-06-30T13:29:40.135000+00:00,10
9550,1239,22,2024-06-30T13:29:43.165000+00:00,11
9550,1239,22,2024-06-30T13:29:44.096000+00:00,12
9550,1239,22,2024-06-30T13:29:46.647000+00:00,13
9550,1239,22,2024-06-30T13:29:47.179000+00:00,14
9550,1239,22,2024-06-30T13:29:48.526000+00:00,15
9550,1239,22,2024-06-30T13:29:50.276000+00:00,16
9550,1239,22,2024-06-30T13:33:27.677000+00:00,15
9550,1239,22,2024-06-30T13:45:21.373000+00:00,14
9550,1239,22,2024-06-30T13:47:45.332000+00:00,13
9550,1239,22,2024-06-30T13:48:56.873000+00:00,12
9550,1239,22,2024-06-30T13:50:08.624000+00:00,11
9550,1239,22,2024-06-30T13:51:20.348000+00:00,10
9550,1239,22,2024-06-30T13:53:44.198000+00:00,9
9550,1239,22,2024-06-30T13:54:55.790000+00:00,8
9550,1239,22,2024-06-30T13:57:22.412000+00:00,9
9550,1239,22,2024-06-30T13:57:23.241000+00:00,10
9550,1239,22,2024-06-30T13:57:25.900000+00:00,11
9550,1239,22,2024-06-30T13:57:29.182000+00:00,12
9550,1239,22,2024-06-30T13:57:30.424000+00:00,13
9550,1239,22,2024-06-30T13:57:32.913000+00:00,14
9550,1239,22,2024-06-30T13:57:37.103000+00:00,15
9550,1239,22,2024-06-30T13:57:40.571000+00:00,16
9550,1239,22,2024-06-30T14:05:57.666000+00:00,15
9550,1239,22,2024-06-30T14:11:52.783000+00:00,16
9550,1239,22,2024-06-30T14:21:43.792000+00:00,15
9550,1239,22,2024-06-30T14:27:56.498000+00:00,14
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:00:46.789000+00:00,8
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:02:29.846000+00:00,8
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:04:21.696000+00:00,8
9541,1239,23,2024-06-29T14:10:43.415000+00:00,8
9540,1239,23,2024-06-28T10:39:13.480000+00:00,9
9540,1239,23,2024-06-28T10:48:54.390000+00:00,9
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:00:46.789000+00:00,8
9541,1239,23,2024-06-29T14:01:03.787000+00:00,9
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:02:29.846000+00:00,8
9541,1239,23,2024-06-29T14:02:40.934000+00:00,9
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:04:21.696000+00:00,8
9541,1239,23,2024-06-29T14:04:27.771000+00:00,9
9541,1239,23,2024-06-29T14:10:43.415000+00:00,8
9541,1239,23,2024-06-29T14:11:09.666000+00:00,9
9541,1239,23,2024-06-29T14:11:35.783000+00:00,9
9540,1239,23,2024-06-28T10:39:13.480000+00:00,9
9540,1239,23,2024-06-28T10:40:14.742000+00:00,10
9540,1239,23,2024-06-28T10:48:54.390000+00:00,9
9540,1239,23,2024-06-28T10:48:59.766000+00:00,10
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:00:46.789000+00:00,8
9541,1239,23,2024-06-29T14:01:03.787000+00:00,9
9541,1239,23,2024-06-29T14:01:14.621000+00:00,10
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:02:29.846000+00:00,8
9541,1239,23,2024-06-29T14:02:40.934000+00:00,9
9541,1239,23,2024-06-29T14:02:49.391000+00:00,10
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:04:21.696000+00:00,8
9541,1239,23,2024-06-29T14:04:27.771000+00:00,9
9541,1239,23,2024-06-29T14:04:46.243000+00:00,10
9541,1239,23,2024-06-29T14:10:43.415000+00:00,8
9541,1239,23,2024-06-29T14:11:09.666000+00:00,9
9541,1239,23,2024-06-29T14:11:20.267000+00:00,10
9541,1239,23,2024-06-29T14:11:35.783000+00:00,9
9541,1239,23,2024-06-29T14:11:45.201000+00:00,10
9540,1239,23,2024-06-28T10:39:13.480000+00:00,9
9540,1239,23,2024-06-28T10:40:14.742000+00:00,10
9540,1239,23,2024-06-28T10:41:51.708000+00:00,11
9540,1239,23,2024-06-28T10:44:00.541000+00:00,11
9540,1239,23,2024-06-28T10:48:54.390000+00:00,9
9540,1239,23,2024-06-28T10:48:59.766000+00:00,10
9540,1239,23,2024-06-28T10:49:10.527000+00:00,11
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:00:46.789000+00:00,8
9541,1239,23,2024-06-29T14:01:03.787000+00:00,9
9541,1239,23,2024-06-29T14:01:14.621000+00:00,10
9541,1239,23,2024-06-29T14:01:18.909000+00:00,11
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:02:29.846000+00:00,8
9541,1239,23,2024-06-29T14:02:40.934000+00:00,9
9541,1239,23,2024-06-29T14:02:49.391000+00:00,10
9541,1239,23,2024-06-29T14:02:59.845000+00:00,11
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:04:21.696000+00:00,8
9541,1239,23,2024-06-29T14:04:27.771000+00:00,9
9541,1239,23,2024-06-29T14:04:46.243000+00:00,10
9541,1239,23,2024-06-29T14:04:56.734000+00:00,11
9541,1239,23,2024-06-29T14:10:43.415000+00:00,8
9541,1239,23,2024-06-29T14:11:09.666000+00:00,9
9541,1239,23,2024-06-29T14:11:20.267000+00:00,10
9541,1239,23,2024-06-29T14:11:35.783000+00:00,9
9541,1239,23,2024-06-29T14:11:45.201000+00:00,10
9541,1239,23,2024-06-29T14:16:36.498000+00:00,11
9540,1239,23,2024-06-28T10:16:53.192000+00:00,12
9540,1239,23,2024-06-28T10:39:13.480000+00:00,9
9540,1239,23,2024-06-28T10:40:14.742000+00:00,10
9540,1239,23,2024-06-28T10:41:51.708000+00:00,11
9540,1239,23,2024-06-28T10:42:17.935000+00:00,12
9540,1239,23,2024-06-28T10:44:00.541000+00:00,11
9540,1239,23,2024-06-28T10:48:54.390000+00:00,9
9540,1239,23,2024-06-28T10:48:59.766000+00:00,10
9540,1239,23,2024-06-28T10:49:10.527000+00:00,11
9540,1239,23,2024-06-28T11:20:46.070000+00:00,12
9541,1239,23,2024-06-29T14:00:43.392000+00:00,7
9541,1239,23,2024-06-29T14:00:46.789000+00:00,8
9541,1239,23,2024-06-29T14:01:03.787000+00:00,9
9541,1239,23,2024-06-29T14:01:14.621000+00:00,10
9541,1239,23,2024-06-29T14:01:18.909000+00:00,11
9541,1239,23,2024-06-29T14:01:27.744000+00:00,12
9541,1239,23,2024-06-29T14:02:24.326000+00:00,7
9541,1239,23,2024-06-29T14:02:29.846000+00:00,8
9541,1239,23,2024-06-29T14:02:40.934000+00:00,9
9541,1239,23,2024-06-29T14:02:49.391000+00:00,10
9541,1239,23,2024-06-29T14:02:59.845000+00:00,11
9541,1239,23,2024-06-29T14:03:15.724000+00:00,12
9541,1239,23,2024-06-29T14:03:30.598000+00:00,3
9541,1239,23,2024-06-29T14:03:36.064000+00:00,4
9541,1239,23,2024-06-29T14:03:46.872000+00:00,5
9541,1239,23,2024-06-29T14:03:55.308000+00:00,6
9541,1239,23,2024-06-29T14:04:05.733000+00:00,7
9541,1239,23,2024-06-29T14:04:21.696000+00:00,8
9541,1239,23,2024-06-29T14:04:27.771000+00:00,9
