meeting_key,session_key,driver_number,i1_speed,i2_speed,st_speed,date_start,lap_duration,is_pit_out_lap,duration_sector_1,duration_sector_2,duration_sector_3,segments_sector_1,segments_sector_2,segments_sector_3,lap_number
1239,9550,63,294,231,301,2024-06-30T14:06:08.858000+00:00,70.372,False,17.715,31.732,20.925,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",54
1239,9550,63,294,229,300,2024-06-30T14:02:39.380000+00:00,69.759,False,17.477,31.446,20.836,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048]",51
1239,9550,63,291,230,301,2024-06-30T14:03:49.243000+00:00,69.881,False,17.443,31.491,20.947,"[None, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",52
1239,9550,63,297,232,302,2024-06-30T14:01:30.142000+00:00,69.342,False,17.379,31.16,20.803,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2049]",50
1239,9550,63,295,233,296,2024-06-30T14:00:20.884000+00:00,69.288,False,17.449,31.101,20.738,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",49
1239,9550,63,293,232,303,2024-06-30T14:04:59.079000+00:00,69.872,False,17.498,31.465,20.909,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",53
1239,9550,63,296,229,307,2024-06-30T14:09:38.905000+00:00,70.064,False,17.494,31.666,20.904,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2049]",57
1239,9550,63,296,235,304,2024-06-30T14:07:19.322000+00:00,69.895,False,17.597,31.437,20.861,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",55
1239,9550,63,302,229,321,2024-06-30T14:10:49.010000+00:00,70.002,False,17.453,31.634,20.915,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]",58
1239,9550,63,297,233,307,2024-06-30T14:08:29.216000+00:00,69.711,False,17.464,31.315,20.932,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]",56
1239,9550,63,309,231,299,2024-06-30T14:11:59.060000+00:00,69.961,False,17.354,31.717,20.89,"[None, 2048, 2048, 2049, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]",59
1239,9550,63,294,231,303,2024-06-30T14:13:08.954000+00:00,70.065,False,17.639,31.584,20.842,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]",60
